Timestamp (s),Position (mm),Force (N),Torque,Stage
1539655269.2789912,-15.6219,0.22163144399999998,-1962,2
1539655269.310984,-15.8103,0.22163144399999998,-1928,2
1539655269.343195,-16.0021,0.17914629600000043,-1988,2
1539655269.37489,-16.1969,0.22163144399999998,-1972,2
1539655269.406977,-16.3841,0.22163144399999998,-2124,2
1539655269.44067,-16.5723,0.22163144399999998,-2084,2
1539655269.471591,-16.7737,0.22163144399999998,-2184,2
1539655269.5035021,-16.9627,0.17914629600000043,-2144,2
1539655269.535255,-17.1517,0.22163144399999998,-2088,2
1539655269.5672169,-17.3431,0.17914629600000043,-2118,2
1539655269.599117,-17.5329,0.22163144399999998,-2138,2
1539655269.631496,-17.724,0.17914629600000043,-2160,2
1539655269.663269,-17.9154,0.22163144399999998,-2242,2
1539655269.69521,-18.1071,0.17914629600000043,-2222,2
1539655269.727228,-18.2991,0.22163144399999998,-2144,2
1539655269.7592242,-18.492,0.22163144399999998,-2160,2
1539655269.7912471,-18.6848,0.17914629600000043,-2172,2
1539655269.8234408,-18.874,0.17914629600000043,-2266,2
1539655269.8551521,-19.0717,0.17914629600000043,-2126,2
1539655269.8875678,-19.2622,0.17914629600000043,-2084,2
1539655269.9195,-19.457,0.22163144399999998,-2128,2
1539655269.951297,-19.6488,0.17914629600000043,-2184,2
1539655269.98347,-19.8368,0.22163144399999998,-2250,2
