Timestamp (s),Position (mm),Force (N),Torque,Stage
1539655381.0050309,-17.9666,0.22163144399999998,-2208,2
1539655381.037001,-18.1588,0.22163144399999998,-2204,2
1539655381.069246,-18.3532,0.17914629600000043,-2132,2
1539655381.100873,-18.5456,0.22163144399999998,-2220,2
1539655381.133039,-18.7324,0.22163144399999998,-2258,2
1539655381.165047,-18.9221,0.17914629600000043,-2314,2
1539655381.197171,-19.1116,0.17914629600000043,-2300,2
1539655381.229099,-19.305,0.17914629600000043,-2380,2
1539655381.260961,-19.4939,0.22163144399999998,-2334,2
1539655381.29339,-19.6837,0.22163144399999998,-2352,2
1539655381.3255098,-19.8787,0.22163144399999998,-2066,2
1539655381.421165,-19.8684,0.17914629600000043,-1160,0
1539655381.4530401,-19.67,0.22163144399999998,-1238,0
1539655381.485161,-19.4782,0.17914629600000043,-1228,0
1539655381.517233,-19.2843,0.17914629600000043,-1280,0
1539655381.5492558,-19.0918,0.22163144399999998,-1216,0
1539655381.5812,-18.9013,0.22163144399999998,-1236,0
1539655381.613209,-18.7098,0.17914629600000043,-1234,0
1539655381.645526,-18.519,0.22163144399999998,-1198,0
1539655381.677641,-18.3247,0.22163144399999998,-1182,0
1539655381.709413,-18.1306,0.17914629600000043,-1190,0
1539655381.741216,-17.9426,0.22163144399999998,-1238,0
1539655381.7734241,-17.7517,0.22163144399999998,-1222,0
1539655381.805526,-17.5592,0.22163144399999998,-1216,0
1539655381.8372622,-17.364,0.17914629600000043,-1286,0
1539655381.869471,-17.1766,0.22163144399999998,-1204,0
1539655381.901403,-16.9829,0.22163144399999998,-1172,0
1539655381.9334028,-16.7927,0.17914629600000043,-1192,0
1539655381.965559,-16.5989,0.17914629600000043,-1168,0
1539655381.997671,-16.4057,0.17914629600000043,-1162,0
1539655382.029428,-16.2156,0.22163144399999998,-1182,0
1539655382.061756,-16.0257,0.22163144399999998,-1124,0
1539655382.093772,-15.8329,0.22163144399999998,-1086,0
1539655382.125442,-15.644,0.22163144399999998,-1064,0
1539655382.157778,-15.454,0.17914629600000043,-1058,0
1539655382.189636,-15.2611,0.22163144399999998,-1120,0
1539655382.221498,-15.0644,0.2641165920000018,-1052,0
1539655382.2535381,-14.8747,0.17914629600000043,-1150,0
1539655382.285571,-14.6825,0.17914629600000043,-1128,0
1539655382.3176022,-14.4917,0.17914629600000043,-1146,0
1539655382.349739,-14.3022,0.22163144399999998,-1046,0
1539655382.382088,-14.1093,0.22163144399999998,-1074,0
1539655382.4136379,-13.9145,0.22163144399999998,-1012,0
1539655382.446031,-13.7238,0.22163144399999998,-1102,0
1539655382.4779809,-13.5297,0.22163144399999998,-1110,0
1539655382.50985,-13.3368,0.22163144399999998,-1122,0
1539655382.541897,-13.1468,0.22163144399999998,-1046,0
1539655382.5737731,-12.9537,0.17914629600000043,-1076,0
1539655382.6057248,-12.7623,0.22163144399999998,-1102,0
1539655382.638054,-12.5702,0.22163144399999998,-1126,0
1539655382.6700501,-12.3755,0.22163144399999998,-1130,0
1539655382.701814,-12.1842,0.22163144399999998,-1180,0
1539655382.734037,-11.9927,0.2641165920000018,-1144,0
1539655382.766291,-11.7982,0.22163144399999998,-1174,0
1539655382.797864,-11.6057,0.17914629600000043,-1160,0
1539655382.830057,-11.4167,0.22163144399999998,-1072,0
1539655382.861952,-11.2253,0.22163144399999998,-1086,0
1539655382.893954,-11.0352,0.2641165920000018,-1084,0
1539655382.9259388,-10.8457,0.22163144399999998,-958,0
1539655382.9583628,-10.6541,0.2641165920000018,-1018,0
1539655382.990324,-10.4598,0.3066017400000013,-1020,0
1539655383.022224,-10.2672,0.3066017400000013,-1020,0
1539655383.0541902,-10.0809,0.3490868880000008,-864,0
1539655383.0859158,-9.8897,0.3915720360000004,-934,0
1539655383.1183202,-9.7032,0.3915720360000004,-770,0
1539655383.150213,-9.5091,0.47654233200000173,-766,0
1539655383.1820421,-9.3203,0.5190274800000013,-798,0
1539655383.214062,-9.1325,0.5615126280000009,-722,0
1539655383.246496,-8.9419,0.6039977760000004,-588,0
1539655383.27806,-8.75,0.7314532200000012,-598,0
1539655383.3102348,-8.5587,0.8164235160000004,-670,0
1539655383.342255,-8.3692,0.8589086639999999,-554,0
1539655383.37417,-8.1778,0.9438789600000013,-572,0
1539655383.406147,-7.9898,1.0288492560000004,-500,0
1539655383.4381251,-7.7997,1.1563047000000013,-492,0
1539655383.470145,-7.6088,1.2412749960000002,-438,0
1539655383.502388,-7.418,1.368730440000001,-414,0
1539655383.534657,-7.2252,1.4537007360000003,-380,0
1539655383.566251,-7.0327,1.5811561800000011,-356,0
1539655383.5986712,-6.8461,1.6661264760000003,-324,0
1539655383.630392,-6.6522,1.8360670680000006,-334,0
1539655383.6622038,-6.4657,1.9635225120000015,-208,0
1539655383.694279,-6.2835,2.090977956,278,0
1539655383.726224,-6.0883,2.2609185480000007,321,0
1539655383.758406,-5.9007,2.3883739920000018,381,0
1539655383.790698,-5.7108,2.558314584000002,373,0
1539655383.822378,-5.52,2.7707403240000024,571,0
1539655383.854254,-5.3385,2.983166064000002,713,0
1539655383.886453,-5.1561,3.195591804000002,903,0
1539655383.918825,-4.9697,3.4505026920000015,1027,0
1539655383.9504042,-4.7798,3.705413580000001,1189,0
1539655383.982877,-4.5995,3.875354172000001,1155,0
1539655384.014583,-4.4109,4.215235356,1453,0
1539655384.046499,-4.2279,4.427661096000002,1627,0
1539655384.078857,-4.0439,4.767542280000001,1715,0
1539655384.1104598,-3.855,5.064938316000003,1841,0
1539655384.142565,-3.6761,5.362334352,2105,0
1539655384.174494,-3.4943,5.7447006840000014,2281,0
1539655384.206676,-3.3104,6.084581868,2481,0
1539655384.2385411,-3.1274,6.466948200000001,2671,0
1539655384.2708108,-2.9496,6.806829384000001,2841,0
1539655384.302861,-2.7659,7.274166012,3135,0
1539655384.33473,-2.5885,7.656532344000001,3397,0
1539655384.3668349,-2.4104,8.16635412,3707,0
1539655384.398892,-2.2349,8.633690748000003,3991,0
1539655384.430767,-2.0539,9.185997672000001,4255,0
1539655384.462733,-1.8753,9.823274892,4511,0
1539655384.494965,-1.7026,10.418066964000003,4929,0
1539655384.526927,-1.5318,11.140314480000002,5451,0
1539655384.5590882,-1.3634,12.074987736,5929,0
1539655384.590849,-1.1976,13.009660992,6493,0
1539655384.6232278,-1.0383,14.241730284000003,7185,0
1539655384.655019,-0.8854,15.771195612,8075,0
1539655384.703166,-0.7491,17.810482716000003,9305,1
1539655384.7350929,-0.6194,19.594858932,9611,1
1539655384.7670121,-0.6076,19.170007451999997,9467,1
1539655384.799006,-0.6007,19.042552008,9307,1
1539655384.830941,-0.596,18.78764112,9251,1
1539655384.862807,-0.5925,18.660185676,9183,1
1539655384.894954,-0.5896,18.575215380000003,9129,1
1539655384.927238,-0.5872,18.532730232,9081,1
1539655384.958936,-0.5851,18.320304491999998,9043,1
1539655384.991282,-0.5832,18.405274788000003,9007,1
1539655385.023093,-0.5818,18.320304491999998,8977,1
1539655385.0550451,-0.5804,18.1503639,8951,1
1539655385.087185,-0.579,18.235334196,8923,1
1539655385.119172,-0.578,18.192849048000003,8901,1
1539655385.151128,-0.5769,18.065393604,8883,1
1539655385.183556,-0.5759,18.107878752,8861,1
1539655385.2150762,-0.5753,18.022908456,8849,1
1539655385.247102,-0.5744,18.022908456,8831,1
1539655385.279274,-0.5737,18.022908456,8819,1
1539655385.311727,-0.573,17.980423308000006,8805,1
1539655385.3434439,-0.5723,17.895453011999997,8791,1
1539655385.375247,-0.5718,17.852967864000004,8779,1
1539655385.407427,-0.5711,17.852967864000004,8765,1
1539655385.4392052,-0.5706,17.895453011999997,8757,1
1539655385.471854,-0.5701,17.810482716000003,8747,1
1539655385.5036411,-0.5695,17.767997568000002,8735,1
1539655385.5352151,-0.5691,17.810482716000003,8729,1
1539655385.567286,-0.5688,17.72551242,8719,1
1539655385.5994089,-0.5683,17.640542124000003,8711,1
1539655385.631563,-0.5678,17.72551242,8701,1
1539655385.663597,-0.5675,17.683027272,8695,1
1539655385.6954398,-0.5672,17.640542124000003,8689,1
1539655385.7274072,-0.5667,17.72551242,8679,1
1539655385.759626,-0.5662,17.640542124000003,8669,1
1539655385.79146,-0.566,17.72551242,8667,1
1539655385.823452,-0.5657,17.72551242,8661,1
1539655385.8556201,-0.5654,17.683027272,8653,1
1539655385.887779,-0.565,17.598056976,8645,1
1539655385.919488,-0.5646,17.683027272,8637,1
1539655385.951676,-0.5644,17.51308668,8633,1
1539655385.983542,-0.5642,17.640542124000003,8629,1
1539655386.015606,-0.5639,17.598056976,8625,1
1539655386.0479512,-0.5636,17.555571828000005,8619,1
1539655386.0796428,-0.5633,17.51308668,8611,1
1539655386.111711,-0.563,17.51308668,8605,1
1539655386.144105,-0.5629,17.51308668,8605,1
1539655386.175749,-0.5627,17.555571828000005,8601,1
1539655386.2076778,-0.5625,17.51308668,8597,1
1539655386.2398982,-0.5623,17.51308668,8591,1
1539655386.271905,-0.5621,17.470601532,8587,1
1539655386.303637,-0.5618,17.470601532,8583,1
1539655386.335936,-0.5615,17.470601532,8577,1
1539655386.3677828,-0.5614,17.470601532,8573,1
1539655386.399851,-0.5612,17.51308668,8571,1
1539655386.4318368,-0.5611,17.385631236000002,8569,1
1539655386.463888,-0.561,17.51308668,8535,1
1539655386.495956,-0.5608,17.470601532,8561,1
1539655386.5284832,-0.5606,17.385631236000002,8559,1
1539655386.5603242,-0.5604,17.428116384,8555,1
1539655386.5918982,-0.5602,17.428116384,8549,1
1539655386.624342,-0.56,17.385631236000002,8547,1
1539655386.656071,-0.5598,17.385631236000002,8543,1
1539655386.6879628,-0.5597,17.428116384,8541,1
1539655386.720193,-0.5597,17.470601532,8539,1
1539655386.7520928,-0.5595,17.385631236000002,8537,1
1539655386.783944,-0.5594,17.343146088000005,8533,1
1539655386.816322,-0.5593,17.385631236000002,8531,1
1539655386.848033,-0.5591,17.30066094,8529,1
1539655386.88011,-0.559,17.343146088000005,8525,1
1539655386.912106,-0.5588,17.30066094,8521,1
1539655386.944171,-0.5586,17.30066094,8519,1
1539655386.9764621,-0.5584,17.30066094,8513,1
1539655387.008323,-0.5582,17.30066094,8511,1
1539655387.040308,-0.5582,17.428116384,8511,1
1539655387.07214,-0.5581,17.30066094,8509,1
1539655387.10434,-0.5581,17.30066094,8507,1
1539655387.1363041,-0.558,17.343146088000005,8505,1
1539655387.168148,-0.5579,17.343146088000005,8505,1
1539655387.200502,-0.5578,17.30066094,8503,1
1539655387.232446,-0.5577,17.30066094,8499,1
1539655387.2644129,-0.5575,17.343146088000005,8497,1
1539655387.29658,-0.5575,17.30066094,8495,1
1539655387.3285089,-0.5573,17.30066094,8491,1
1539655387.360333,-0.5572,17.30066094,8491,1
1539655387.392738,-0.5571,17.258175792,8487,1
1539655387.424534,-0.5569,17.258175792,8483,1
1539655387.4566221,-0.5568,17.30066094,8481,1
1539655387.4884758,-0.5566,17.258175792,8479,1
1539655387.5205388,-0.5566,17.343146088000005,8479,1
1539655387.552503,-0.5565,17.215690644000002,8477,1
1539655387.584623,-0.5565,17.215690644000002,8477,1
1539655387.6168818,-0.5565,17.258175792,8477,1
1539655387.648536,-0.5564,17.30066094,8475,1
1539655387.68061,-0.5563,17.258175792,8473,1
1539655387.712694,-0.5563,17.258175792,8471,1
1539655387.744524,-0.5562,17.30066094,8469,1
1539655387.776625,-0.5561,17.215690644000002,8469,1
1539655387.8087838,-0.5561,17.30066094,8467,1
1539655387.8407009,-0.5559,17.258175792,8465,1
1539655387.872697,-0.5558,17.215690644000002,8463,1
1539655387.904999,-0.5557,17.258175792,8461,1
1539655387.936692,-0.5557,17.258175792,8461,1
1539655387.969069,-0.5556,17.215690644000002,8457,1
1539655388.0010262,-0.5554,17.215690644000002,8455,1
1539655388.032736,-0.5554,17.215690644000002,8455,1
1539655388.0650702,-0.5553,17.173205496,8453,1
1539655388.097067,-0.5552,17.173205496,8449,1
1539655388.1288478,-0.555,17.215690644000002,8447,1
1539655388.1608489,-0.555,17.173205496,8447,1
1539655388.192897,-0.555,17.215690644000002,8447,1
1539655388.225044,-0.555,17.173205496,8447,1
1539655388.257083,-0.555,17.258175792,8447,1
1539655388.289204,-0.5549,17.130720348000004,8445,1
1539655388.320786,-0.5549,17.215690644000002,8443,1
1539655388.352994,-0.5548,17.130720348000004,8443,1
1539655388.3853571,-0.5547,17.215690644000002,8441,1
1539655388.4170911,-0.5547,17.130720348000004,8441,1
1539655388.449186,-0.5547,17.173205496,8441,1
1539655388.481001,-0.5546,17.130720348000004,8439,1
1539655388.5130649,-0.5545,17.173205496,8437,1
1539655388.545181,-0.5544,17.130720348000004,8435,1
1539655388.577065,-0.5544,17.130720348000004,8433,1
1539655388.6088939,-0.5543,17.173205496,8433,1
1539655388.641129,-0.5543,17.173205496,8431,1
1539655388.673127,-0.5541,17.173205496,8429,1
1539655388.704997,-0.5541,17.088235200000003,8429,1
1539655388.737349,-0.554,17.215690644000002,8427,1
1539655388.7691572,-0.554,17.173205496,8425,1
1539655388.801126,-0.5539,17.130720348000004,8425,1
1539655388.833483,-0.5538,17.130720348000004,8423,1
1539655388.86537,-0.5537,17.173205496,8419,1
1539655388.897107,-0.5536,17.215690644000002,8419,1
1539655388.929295,-0.5536,17.130720348000004,8417,1
1539655388.9612448,-0.5535,17.130720348000004,8415,1
1539655388.993164,-0.5534,17.173205496,8415,1
1539655389.0254579,-0.5534,17.130720348000004,8415,1
1539655389.05742,-0.5534,17.130720348000004,8413,1
1539655389.089195,-0.5533,17.173205496,8413,1
1539655389.1216588,-0.5533,17.173205496,8413,1
1539655389.153748,-0.5532,17.130720348000004,8411,1
1539655389.185689,-0.5532,17.130720348000004,8411,1
1539655389.217516,-0.5532,17.088235200000003,8411,1
1539655389.249344,-0.5532,17.088235200000003,8411,1
1539655389.2815459,-0.5532,17.088235200000003,8411,1
1539655389.313483,-0.5531,17.045750052,8409,1
1539655389.345731,-0.5531,17.088235200000003,8409,1
1539655389.3775501,-0.553,17.130720348000004,8407,1
1539655389.409766,-0.553,17.130720348000004,8407,1
1539655389.441619,-0.5529,17.045750052,8405,1
1539655389.47365,-0.5529,17.045750052,8405,1
1539655389.505837,-0.5529,17.045750052,8405,1
1539655389.5377338,-0.5529,17.045750052,8403,1
1539655389.569441,-0.5528,17.045750052,8403,1
1539655389.601679,-0.5527,17.045750052,8401,1
1539655389.633754,-0.5527,17.130720348000004,8401,1
1539655389.6655219,-0.5526,17.003264904,8399,1
1539655389.698099,-0.5525,17.088235200000003,8397,1
1539655389.729651,-0.5525,17.088235200000003,8397,1
1539655389.761707,-0.5525,17.088235200000003,8397,1
1539655389.7939441,-0.5524,17.045750052,8395,1
1539655389.825686,-0.5523,17.088235200000003,8393,1
1539655389.857708,-0.5523,17.003264904,8391,1
1539655389.89017,-0.5522,17.045750052,8391,1
1539655389.922074,-0.5522,17.088235200000003,8391,1
1539655389.9537652,-0.5521,17.045750052,8389,1
1539655389.986042,-0.5521,17.003264904,8357,1
1539655390.0183098,-0.552,17.088235200000003,8387,1
1539655390.050077,-0.5519,17.088235200000003,8385,1
1539655390.0820951,-0.5518,17.045750052,8383,1
1539655390.113874,-0.5518,17.045750052,8383,1
1539655390.145767,-0.5518,17.088235200000003,8383,1
1539655390.177881,-0.5518,17.088235200000003,8383,1
1539655390.209926,-0.5518,16.960779756,8383,1
1539655390.241812,-0.5518,16.960779756,8383,1
1539655390.274078,-0.5518,17.045750052,8383,1
1539655390.3064551,-0.5518,17.088235200000003,8383,1
1539655390.3380039,-0.5518,17.088235200000003,8381,1
1539655390.370204,-0.5517,17.045750052,8381,1
1539655390.402058,-0.5517,17.045750052,8381,1
1539655390.433973,-0.5517,17.003264904,8381,1
1539655390.4661849,-0.5516,16.960779756,8379,1
1539655390.498113,-0.5516,17.045750052,8379,1
1539655390.5301151,-0.5516,16.960779756,8379,1
1539655390.562217,-0.5515,17.045750052,8377,1
1539655390.5940511,-0.5515,17.003264904,8377,1
1539655390.6262789,-0.5515,17.045750052,8377,1
1539655390.658526,-0.5515,17.045750052,8377,1
1539655390.6902761,-0.5515,17.003264904,8377,1
1539655390.722089,-0.5514,17.045750052,8375,1
1539655390.754724,-0.5514,17.003264904,8375,1
1539655390.786392,-0.5514,17.003264904,8375,1
1539655390.818151,-0.5513,16.960779756,8373,1
1539655390.850234,-0.5513,17.003264904,8373,1
1539655390.882148,-0.5512,17.003264904,8371,1
1539655390.914321,-0.5512,17.045750052,8371,1
1539655390.946733,-0.5511,17.045750052,8369,1
1539655390.9784598,-0.5511,16.960779756,8369,1
1539655391.0102599,-0.5511,17.003264904,8369,1
1539655391.042547,-0.5511,17.003264904,8369,1
1539655391.074738,-0.5511,17.045750052,8367,1
1539655391.106343,-0.551,16.960779756,8367,1
1539655391.138515,-0.5509,17.003264904,8365,1
1539655391.170938,-0.5509,16.960779756,8365,1
1539655391.202775,-0.5508,16.960779756,8363,1
1539655391.2346308,-0.5508,16.960779756,8363,1
1539655391.266579,-0.5507,17.003264904,8361,1
1539655391.298505,-0.5507,17.045750052,8361,1
1539655391.330805,-0.5507,17.003264904,8361,1
1539655391.362633,-0.5507,17.003264904,8361,1
1539655391.3944619,-0.5506,17.003264904,8359,1
1539655391.4269152,-0.5506,17.003264904,8359,1
1539655391.458954,-0.5505,16.918294608000004,8357,1
1539655391.490474,-0.5504,17.003264904,8355,1
1539655391.522749,-0.5504,16.960779756,8355,1
1539655391.554677,-0.5504,16.960779756,8355,1
1539655391.5867689,-0.5504,17.045750052,8355,1
1539655391.6186152,-0.5503,16.960779756,8353,1
1539655391.650882,-0.5503,16.960779756,8353,1
1539655391.683081,-0.5502,17.045750052,8351,1
1539655391.715084,-0.5502,16.960779756,8351,1
1539655391.747118,-0.5502,16.960779756,8351,1
1539655391.778707,-0.5502,16.960779756,8351,1
1539655391.811261,-0.5502,16.918294608000004,8351,1
1539655391.842772,-0.5502,17.003264904,8351,1
1539655391.874707,-0.5502,17.003264904,8351,1
1539655391.90698,-0.5501,16.960779756,8349,1
1539655391.938887,-0.5501,17.003264904,8349,1
1539655391.970749,-0.5501,16.960779756,8349,1
1539655392.002959,-0.5501,16.87580946,8349,1
1539655392.034948,-0.5501,17.003264904,8349,1
1539655392.066864,-0.5501,16.960779756,8347,1
1539655392.099351,-0.55,16.918294608000004,8347,1
1539655392.131166,-0.55,16.87580946,8347,1
1539655392.163122,-0.55,16.833324312000002,8347,1
1539655392.1953611,-0.55,16.918294608000004,8347,1
1539655392.227297,-0.55,16.87580946,8347,1
1539655392.259016,-0.55,16.87580946,8347,1
1539655392.29144,-0.55,17.003264904,8347,1
1539655392.323283,-0.55,16.87580946,8347,1
1539655392.3550878,-0.55,16.918294608000004,8345,1
1539655392.3870778,-0.5499,17.003264904,8345,1
1539655392.4192882,-0.5499,16.918294608000004,8345,1
1539655392.4512079,-0.5499,16.918294608000004,8345,1
1539655392.483417,-0.5498,16.87580946,8343,1
1539655392.515469,-0.5498,16.833324312000002,8343,1
1539655392.547256,-0.5498,16.918294608000004,8343,1
1539655392.579577,-0.5498,16.87580946,8341,1
1539655392.611511,-0.5497,16.87580946,8341,1
1539655392.6431549,-0.5497,16.918294608000004,8341,1
1539655392.675361,-0.5497,16.918294608000004,8341,1
1539655392.707785,-0.5497,16.87580946,8341,1
1539655392.739319,-0.5497,16.918294608000004,8341,1
1539655392.771308,-0.5497,16.87580946,8339,1
1539655392.803791,-0.5496,16.87580946,8339,1
1539655392.8353071,-0.5496,16.790839164,8339,1
1539655392.867712,-0.5496,16.833324312000002,8337,1
1539655392.8996422,-0.5495,16.833324312000002,8337,1
1539655392.931274,-0.5495,16.918294608000004,8337,1
1539655392.9634628,-0.5494,16.960779756,8335,1
1539655392.995755,-0.5494,16.960779756,8335,1
1539655393.027433,-0.5494,16.918294608000004,8303,1
1539655393.059579,-0.5493,16.960779756,8333,1
1539655393.091447,-0.5493,16.87580946,8333,1
1539655393.123478,-0.5493,16.918294608000004,8333,1
1539655393.155657,-0.5493,16.918294608000004,8333,1
1539655393.187828,-0.5492,16.960779756,8331,1
1539655393.2194822,-0.5492,16.918294608000004,8331,1
1539655393.251749,-0.5491,16.833324312000002,8329,1
1539655393.284113,-0.5491,16.87580946,8329,1
1539655393.315636,-0.5491,16.790839164,8329,1
1539655393.347989,-0.5491,16.87580946,8329,1
1539655393.37972,-0.549,16.918294608000004,8327,1
1539655393.411597,-0.549,16.87580946,8327,1
1539655393.4438221,-0.549,16.918294608000004,8327,1
1539655393.476065,-0.5489,16.918294608000004,8325,1
1539655393.507908,-0.5489,16.87580946,8325,1
1539655393.540045,-0.5489,16.87580946,8325,1
1539655393.571882,-0.5488,16.960779756,8323,1
1539655393.603883,-0.5488,16.833324312000002,8323,1
1539655393.6361442,-0.5487,16.790839164,8321,1
1539655393.668148,-0.5487,16.87580946,8321,1
1539655393.699921,-0.5486,16.87580946,8319,1
1539655393.731901,-0.5486,16.87580946,8319,1
1539655393.764022,-0.5486,16.918294608000004,8319,1
1539655393.795857,-0.5486,16.87580946,8319,1
1539655393.828358,-0.5486,16.918294608000004,8319,1
1539655393.860057,-0.5486,16.833324312000002,8319,1
1539655393.892351,-0.5486,16.790839164,8319,1
1539655393.924403,-0.5486,16.790839164,8319,1
1539655393.9560099,-0.5486,16.87580946,8319,1
1539655393.988149,-0.5486,16.87580946,8319,1
1539655394.020071,-0.5486,16.790839164,8319,1
1539655394.0521832,-0.5486,16.790839164,8319,1
1539655394.084052,-0.5486,16.833324312000002,8319,1
1539655394.116318,-0.5486,16.790839164,8319,1
1539655394.148546,-0.5485,16.790839164,8317,1
1539655394.1801019,-0.5485,16.790839164,8317,1
1539655394.2125728,-0.5485,16.918294608000004,8317,1
1539655394.2441201,-0.5485,16.790839164,8317,1
1539655394.276368,-0.5485,16.790839164,8317,1
1539655394.3084319,-0.5485,16.87580946,8315,1
1539655394.340294,-0.5484,16.790839164,8315,1
1539655394.372541,-0.5484,16.87580946,8315,1
1539655394.404491,-0.5484,16.87580946,8315,1
1539655394.4362628,-0.5484,16.87580946,8315,1
1539655394.46867,-0.5483,16.790839164,8313,1
1539655394.500742,-0.5483,16.790839164,8313,1
1539655394.5323038,-0.5483,16.790839164,8313,1
1539655394.564733,-0.5483,16.87580946,8313,1
1539655394.596437,-0.5482,16.790839164,8311,1
1539655394.6287029,-0.5482,16.833324312000002,8311,1
1539655394.660579,-0.5482,16.790839164,8311,1
1539655394.6926239,-0.5482,16.833324312000002,8311,1
1539655394.772426,-0.5482,16.87580946,8311,2
1539655394.804936,-0.5482,16.705868868000007,5983,2
1539655394.836858,-0.626,12.414868920000002,4213,2
1539655394.8686662,-0.7527,10.205641224000003,3221,2
1539655394.9007082,-0.9045,8.931086784000001,2629,2
1539655394.932756,-1.069,7.953928380000001,2087,2
1539655394.964742,-1.2443,7.274166012,1701,2
1539655394.9968262,-1.4171,6.636888792000001,1445,2
1539655395.0287921,-1.5979,6.127067016000002,1139,2
1539655395.060504,-1.7759,5.702215536000002,909,2
1539655395.0931048,-1.9537,5.362334352,717,2
1539655395.124792,-2.1414,4.979968020000001,485,2
1539655395.156805,-2.3228,4.682571984000002,381,2
1539655395.189101,-2.5102,4.385175948,301,2
1539655395.220754,-2.6973,4.087779912000001,-41,2
1539655395.252728,-2.8833,3.832869024000002,-254,2
1539655395.2848818,-3.0744,3.5354729880000004,-352,2
1539655395.316926,-3.2622,3.280562100000001,-462,2
1539655395.348979,-3.4479,3.0256512120000014,-592,2
1539655395.380809,-3.634,2.8132254720000014,-758,2
1539655395.4129448,-3.8205,2.6432848800000013,-790,2
1539655395.444798,-4.0048,2.4733442880000007,-976,2
1539655395.47731,-4.1925,2.2609185480000007,-1090,2
1539655395.508859,-4.3838,2.090977956,-1074,2
1539655395.541158,-4.5699,1.9635225120000015,-1144,2
1539655395.573133,-4.7579,1.8360670680000006,-1270,2
1539655395.605317,-4.9466,1.6661264760000003,-1280,2
1539655395.637077,-5.1373,1.6236413280000006,-1334,2
1539655395.6694322,-5.3223,1.4537007360000003,-1466,2
1539655395.701153,-5.5137,1.368730440000001,-1610,2
1539655395.733002,-5.7025,1.2412749960000002,-1546,2
1539655395.765104,-5.8926,1.1138195520000018,-1560,2
1539655395.79719,-6.0827,1.071334404,-1568,2
1539655395.829139,-6.2757,1.0288492560000004,-1568,2
1539655395.861286,-6.467,0.9438789600000013,-1574,2
1539655395.8932538,-6.656,0.9013938120000017,-1606,2
1539655395.9252322,-6.8458,0.8164235160000004,-1770,2
1539655395.9577339,-7.0357,0.6889680720000018,-1692,2
1539655395.98925,-7.2313,0.646482924,-1828,2
1539655396.021237,-7.4186,0.6039977760000004,-1728,2
1539655396.0534039,-7.6109,0.5190274800000013,-1822,2
1539655396.085543,-7.8008,0.47654233200000173,-1804,2
1539655396.117286,-7.9935,0.43405718399999993,-1918,2
1539655396.1494741,-8.1795,0.3490868880000008,-1970,2
1539655396.18141,-8.3724,0.3066017400000013,-1930,2
1539655396.213325,-8.5637,0.3066017400000013,-1942,2
1539655396.245579,-8.7522,0.22163144399999998,-2002,2
1539655396.2776341,-8.9463,0.22163144399999998,-1964,2
1539655396.309393,-9.1393,0.2641165920000018,-2064,2
1539655396.34209,-9.3299,0.22163144399999998,-1956,2
1539655396.3736918,-9.527,0.22163144399999998,-1992,2
1539655396.405323,-9.7149,0.22163144399999998,-2016,2
1539655396.43775,-9.9037,0.22163144399999998,-2014,2
1539655396.469895,-10.0986,0.22163144399999998,-1924,2
1539655396.501512,-10.2936,0.17914629600000043,-1962,2
1539655396.5337129,-10.4824,0.22163144399999998,-1984,2
1539655396.566037,-10.6765,0.2641165920000018,-1998,2
1539655396.5974588,-10.8722,0.2641165920000018,-2064,2
1539655396.630222,-11.0571,0.17914629600000043,-2038,2
1539655396.662123,-11.2526,0.22163144399999998,-2038,2
1539655396.6937852,-11.4412,0.17914629600000043,-2110,2
1539655396.726061,-11.6322,0.22163144399999998,-2146,2
1539655396.757708,-11.8277,0.17914629600000043,-2052,2
1539655396.789642,-12.0168,0.22163144399999998,-1980,2
1539655396.821841,-12.2081,0.2641165920000018,-2040,2
1539655396.853899,-12.4047,0.17914629600000043,-2014,2
1539655396.885646,-12.5964,0.22163144399999998,-1960,2
1539655396.918043,-12.7868,0.17914629600000043,-1952,2
1539655396.9499059,-12.98,0.22163144399999998,-2000,2
1539655396.982226,-13.1717,0.22163144399999998,-2014,2
1539655397.01409,-13.3653,0.17914629600000043,-2018,2
1539655397.0458748,-13.5579,0.17914629600000043,-2028,2
1539655397.077895,-13.7485,0.22163144399999998,-2030,2
1539655397.109962,-13.9411,0.22163144399999998,-2016,2
1539655397.142165,-14.1334,0.22163144399999998,-1938,2
1539655397.1740491,-14.3271,0.17914629600000043,-1990,2
1539655397.20619,-14.5172,0.17914629600000043,-2000,2
1539655397.237858,-14.707,0.22163144399999998,-2014,2
1539655397.269996,-14.8987,0.17914629600000043,-2058,2
1539655397.302228,-15.0897,0.22163144399999998,-2114,2
1539655397.334146,-15.2839,0.22163144399999998,-2006,2
1539655397.366061,-15.4765,0.22163144399999998,-2044,2
1539655397.398325,-15.6671,0.17914629600000043,-2018,2
1539655397.429899,-15.8609,0.22163144399999998,-1964,2
1539655397.461928,-16.0506,0.22163144399999998,-2070,2
1539655397.49431,-16.2354,0.17914629600000043,-2192,2
1539655397.526241,-16.4278,0.22163144399999998,-2238,2
1539655397.558389,-16.6218,0.22163144399999998,-2154,2
1539655397.589976,-16.8147,0.22163144399999998,-2184,2
1539655397.622067,-17.0029,0.22163144399999998,-2270,2
1539655397.6539671,-17.1957,0.17914629600000043,-2162,2
1539655397.686697,-17.3864,0.22163144399999998,-2148,2
1539655397.718307,-17.5828,0.17914629600000043,-2198,2
1539655397.7503319,-17.7725,0.17914629600000043,-2206,2
